***************************************************************************
MODEL NAME = MAT_v2_7
report produced by REPORT_RADIATIVE_MODEL procedure at 22:14 Fri 5 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_7                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
525  |          | 419  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
526  |          | 420  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
527  |          | 421  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
528  |          | 422  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
529  |          | 423  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
530  |          | 424  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
531  |          | 425  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
532  |          | 426  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
533  |          | 427  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
534  |          | 428  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
535  |          | 429  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
536  |          | 430  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
537  |          | 431  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
538  |          | 432  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
539  |          | 433  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
540  |          | 434  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
541  |          | 435  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
542  |          | 436  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
543  |          | 437  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
544  |          | 438  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
545  |          | 439  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
546  |          | 440  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
547  |          | 441  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
548  |          | 442  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
549  |          | 443  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
550  |          | 444  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
551  |          | 445  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
552  |          | 446  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
553  |          | 447  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
554  |          | 448  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
555  |          | 449  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
556  |          | 450  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
557  |          | 451  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
558  |          | 452  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
559  |          | 453  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
560  |          | 454  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
561  |          | 455  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
562  |          | 456  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
563  |          | 457  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
564  |          | 458  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
565  |          | 459  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
566  |          | 460  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
567  |          | 461  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
568  |          | 462  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
569  |          | 463  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
570  |          | 464  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
571  |          | 465  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
572  |          | 466  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
573  |          | 467  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
574  |          | 468  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
575  |          | 469  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
576  |          | 470  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
577  |          | 471  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
578  |          | 472  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
579  |          | 473  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
580  |          | 474  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
581  |          | 475  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
582  |          | 476  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
583  |          | 477  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
584  |          | 478  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
585  |          | 479  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
586  |          | 480  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
587  |          | 481  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
588  |          | 482  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
589  |          | 483  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
590  |          | 484  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
591  |          | 485  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
592  |          | 486  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
593  |          | 487  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
594  |          | 488  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
595  |          | 489  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
596  |          | 490  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
597  |          | 491  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
598  |          | 492  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
599  |          | 493  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
600  |          | 494  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
601  |          | 495  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
602  |          | 496  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
603  |          | 497  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
604  |          | 498  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
605  |          | 499  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
606  |          | 500  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
607  |          | 501  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
608  |          | 502  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
609  |          | 503  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
610  |          | 504  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
611  |          | 505  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
612  |          | 506  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
613  |          | 507  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
614  |          | 508  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
615  |          | 509  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
616  |          | 510  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
617  |          | 511  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
618  |          | 512  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
619  |          | 513  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
620  |          | 514  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
621  |          | 515  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
622  |          | 516  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
623  |          | 517  | N    | SecondaryMirror            |                   | DISC | .000 .000 1.00 .000 | 3.1416E-004
     |          |      |      |                            |                   |      | .000 .000 1.00 .000 |            
624  |          | 517  | N    | SecondaryMirror            |                   | DISC | 1.00 .000 .000 .000 | 3.1416E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
625  |          | 518  | N    | PrimaryMirrorParab         | PrimaryMirror     | PARA | .880 .120 .000 .000 | 4.1816E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
626  |          | 518  | N    | PrimaryMirrorParab         |                   | PARA | .000 .000 1.00 .000 | 4.1816E-003
     |          |      |      |                            |                   |      | .000 .000 1.00 .000 |            
627  |          | 519  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
628  |          | 520  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
629  |          | 521  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
630  |          | 522  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
631  |          | 523  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
632  |          | 524  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
633  |          | 525  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
634  |          | 526  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
635  |          | 527  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
636  |          | 528  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
637  |          | 529  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
638  |          | 530  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
639  |          | 531  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
640  |          | 532  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
641  |          | 533  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
642  |          | 534  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
643  |          | 535  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
644  |          | 536  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
645  |          | 537  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
646  |          | 538  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
647  |          | 539  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
648  |          | 540  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
649  |          | 541  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
650  |          | 542  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
651  |          | 543  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
652  |          | 544  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
653  |          | 545  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
654  |          | 546  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
655  |          | 547  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
656  |          | 548  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
657  |          | 549  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
658  |          | 550  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
659  |          | 551  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
660  |          | 552  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
661  |          | 553  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
662  |          | 554  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
663  |          | 555  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
664  |          | 556  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
665  |          | 557  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
666  |          | 558  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
667  |          | 559  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
668  |          | 560  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
669  |          | 561  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 1.2289E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
670  |          | 562  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 1.2289E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
671  |          | 563  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 4.5561E-004
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
672  |          | 564  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 4.5561E-004
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
673  |          | 565  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
674  |          | 566  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
