***************************************************************************
MODEL NAME = MAT_v2_8
report produced by REPORT_RADIATIVE_MODEL procedure at 19:24 Sun 7 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_8                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
521  |          | 273  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
522  |          | 273  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
523  |          | 274  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
524  |          | 274  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
525  |          | 275  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
526  |          | 275  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
527  |          | 276  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
528  |          | 276  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
529  |          | 277  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
530  |          | 277  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
531  |          | 278  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
532  |          | 278  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
533  |          | 279  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
534  |          | 279  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
535  |          | 280  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
536  |          | 280  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
537  |          | 281  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
538  |          | 281  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
539  |          | 282  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
540  |          | 282  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
541  |          | 283  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
542  |          | 283  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
543  |          | 284  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
544  |          | 284  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
545  |          | 285  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
546  |          | 285  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
547  |          | 286  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
548  |          | 286  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
549  |          | 287  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
550  |          | 287  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
551  |          | 288  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
552  |          | 288  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
553  |          | 289  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
554  |          | 289  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
555  |          | 290  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
556  |          | 290  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
557  |          | 291  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
558  |          | 291  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
559  |          | 292  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
560  |          | 292  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
561  |          | 293  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
562  |          | 293  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
563  |          | 294  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
564  |          | 294  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
565  |          | 295  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
566  |          | 295  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
567  |          | 296  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
568  |          | 296  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
569  |          | 297  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
570  |          | 297  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.8000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
571  |          | 298  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
572  |          | 298  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
573  |          | 299  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
574  |          | 299  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.7086E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
575  |          | 300  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
576  |          | 300  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
577  |          | 301  | N    | SidePanel_Xminus_top       | SP_Xminus_upr     | RECT | .040 .960 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
578  |          | 301  | N    | SidePanel_Xminus_top       | SP_Xminus_lwr     | RECT | .850 .150 .000 .000 | 1.6886E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
579  |          | 302  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
580  |          | 302  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
581  |          | 303  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
582  |          | 303  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
583  |          | 304  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
584  |          | 304  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
585  |          | 305  | N    | Zplus_side                 | SP_Zplus_lwr      | RECT | .040 .960 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
586  |          | 305  | N    | Zplus_side                 | SP_Zplus_upr      | RECT | .850 .150 .000 .000 | 2.3969E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
587  |          | 306  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
588  |          | 306  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
589  |          | 307  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
590  |          | 307  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
591  |          | 308  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
592  |          | 308  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
593  |          | 309  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
594  |          | 309  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
595  |          | 310  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
596  |          | 310  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
597  |          | 311  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
598  |          | 311  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
599  |          | 312  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
600  |          | 312  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
601  |          | 313  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
602  |          | 313  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
603  |          | 314  | N    | Thruster_Zplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
604  |          | 314  | N    | Thruster_Zplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 9.0000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
605  |          | 315  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
606  |          | 315  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
607  |          | 316  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
608  |          | 316  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
609  |          | 317  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
610  |          | 317  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
611  |          | 318  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
612  |          | 318  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
613  |          | 319  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
614  |          | 319  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
615  |          | 320  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
616  |          | 320  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
617  |          | 321  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
618  |          | 321  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
619  |          | 322  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
620  |          | 322  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
621  |          | 323  | N    | Esail                      | Esail_bot         | RECT | .890 .110 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
622  |          | 323  | N    | Esail                      | Esail_top         | RECT | .022 .978 .000 .000 | 7.5000E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
623  |          | 324  | N    | SecondaryMirror            |                   | DISC | .000 .000 1.00 .000 | 3.1416E-004
     |          |      |      |                            |                   |      | .000 .000 1.00 .000 |            
624  |          | 324  | N    | SecondaryMirror            |                   | DISC | 1.00 .000 .000 .000 | 3.1416E-004
     |          |      |      |                            |                   |      | 1.00 .000 .000 .000 |            
625  |          | 325  | N    | PrimaryMirrorParab         | PrimaryMirror     | PARA | .880 .120 .000 .000 | 4.1816E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
626  |          | 325  | N    | PrimaryMirrorParab         |                   | PARA | .000 .000 1.00 .000 | 4.1816E-003
     |          |      |      |                            |                   |      | .000 .000 1.00 .000 |            
627  |          | 326  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
628  |          | 326  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
629  |          | 327  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
630  |          | 327  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
631  |          | 328  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
632  |          | 328  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
633  |          | 329  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
634  |          | 329  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4010E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
635  |          | 330  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
636  |          | 330  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
637  |          | 331  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
638  |          | 331  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
639  |          | 332  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
640  |          | 332  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
641  |          | 333  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
642  |          | 333  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
643  |          | 334  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
644  |          | 334  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
645  |          | 335  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
646  |          | 335  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
647  |          | 336  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
648  |          | 336  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
649  |          | 337  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
650  |          | 337  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
651  |          | 338  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
652  |          | 338  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
653  |          | 339  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
654  |          | 339  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
655  |          | 340  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
656  |          | 340  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
657  |          | 341  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
658  |          | 341  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
659  |          | 342  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
660  |          | 342  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
661  |          | 343  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
662  |          | 343  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
663  |          | 344  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
664  |          | 344  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
665  |          | 345  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
666  |          | 345  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 2.4500E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
667  |          | 346  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
668  |          | 346  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 1.3964E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
669  |          | 347  | N    | InstrumentBoxCut           | Instrument_outer  | BOX  | .040 .960 .000 .000 | 1.2289E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
670  |          | 347  | N    | InstrumentBoxCut           | Instrument_inner  | BOX  | .880 .120 .000 .000 | 1.2289E-003
     |          |      |      |                            |                   |      | .880 .120 .000 .000 |            
