****************************************************************************
MODEL NAME = RU_v5_1
report produced by REPORT_RADIATIVE_MODEL procedure at 13:33 Sat 30 May 2020
****************************************************************************
-------------------------------------------------------------------------------------------------------------------
Model Name = RU_v5_1                                                                                                
-------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME | FACE LABEL              | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                |                         |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                |                         |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
322  |          | 193  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
323  |          | 194  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.6197E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
324  |          | 194  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.6197E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
325  |          | 195  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.6197E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
326  |          | 195  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.6197E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
327  |          | 196  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
328  |          | 196  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
329  |          | 197  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 2.0440E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
330  |          | 197  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 2.0440E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
331  |          | 198  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.6500E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
332  |          | 198  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.6500E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
333  |          | 199  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 9.2791E-004
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
334  |          | 199  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 9.2791E-004
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
335  |          | 200  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.6500E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
336  |          | 200  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.6500E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
337  |          | 201  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.8000E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
338  |          | 201  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 1.8000E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
339  |          | 202  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 3.3000E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
340  |          | 202  | N    | reel_box       |                         | BOX  | .870 .130 .000 .000 | 3.3000E-003
     |          |      |      |                |                         |      | .390 .610 .000 .000 |            
341  |          | 203  | N    | reel           |                         | CYL  | .030 .970 .000 .000 | 4.6496E-003
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
342  |          | 203  | N    | reel           |                         | CYL  | .030 .970 .000 .000 | 4.6496E-003
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
343  |          | 204  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 4.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
345  |          | 205  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
347  |          | 206  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
349  |          | 207  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
351  |          | 208  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
353  |          | 209  | N    | thruster1      |                         | BOX  | .030 .970 .000 .000 | 4.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
355  |          | 210  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 4.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
357  |          | 211  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
359  |          | 212  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
361  |          | 213  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
363  |          | 214  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 2.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            
365  |          | 215  | N    | thruster2      |                         | BOX  | .030 .970 .000 .000 | 4.0000E-004
     |          |      |      |                |                         |      | .160 .840 .000 .000 |            


     ** Statistic details of model **

Total number of faces in the model                     = 366
Total number of active faces in the model              = 354
Total number of inactive faces in the model            = 0
Total number of radiatively active faces in the model  = 0
Total number of thermally active faces in the model    = 12
Total number of non geometric faces in the model       = 0
Total number of geometry in the model                  = 19
Total number of geometric primitives in the model      = 16
Total number of non geometric shells in the model      = 0
Total number of nodes in the thermal model             = 215
Total number of submodels in the thermal model         = 0
